50,3,2,"[(249, 64, 280, 102), (473, 10, 502, 45), (501, 163, 546, 222)]","[(249, 64, 280, 102), (473, 10, 502, 45)]"
51,3,2,"[(250, 65, 281, 102), (501, 167, 545, 226), (473, 8, 501, 46)]","[(250, 65, 281, 102), (501, 167, 545, 226)]"
52,2,1,"[(474, 10, 501, 45), (251, 65, 285, 103)]","[(474, 10, 501, 45)]"
53,3,2,"[(473, 7, 501, 46), (498, 171, 543, 230), (252, 65, 281, 102)]","[(473, 7, 501, 46), (498, 171, 543, 230)]"
54,2,1,"[(473, 8, 500, 44), (252, 65, 282, 103)]","[(473, 8, 500, 44)]"
55,4,3,"[(474, 8, 501, 43), (253, 66, 285, 104), (495, 173, 540, 233), (640, 110, 715, 206)]","[(474, 8, 501, 43), (253, 66, 285, 104), (495, 173, 540, 233)]"
56,4,3,"[(474, 7, 501, 42), (255, 66, 286, 103), (639, 117, 706, 202), (493, 174, 538, 233)]","[(474, 7, 501, 42), (255, 66, 286, 103), (639, 117, 706, 202)]"
57,4,3,"[(474, 7, 501, 42), (632, 117, 697, 200), (256, 65, 287, 102), (490, 174, 535, 233)]","[(474, 7, 501, 42), (632, 117, 697, 200), (256, 65, 287, 102)]"
58,4,3,"[(474, 5, 502, 43), (256, 64, 290, 104), (489, 174, 534, 234), (627, 118, 694, 201)]","[(474, 5, 502, 43), (256, 64, 290, 104), (489, 174, 534, 234)]"
59,3,2,"[(474, 5, 502, 42), (257, 64, 288, 102), (487, 174, 532, 233)]","[(474, 5, 502, 42), (257, 64, 288, 102)]"
60,5,4,"[(475, 7, 502, 43), (259, 64, 290, 102), (486, 174, 531, 233), (218, 125, 264, 185), (617, 117, 682, 199)]","[(475, 7, 502, 43), (259, 64, 290, 102), (486, 174, 531, 233), (218, 125, 264, 185)]"
61,4,3,"[(475, 5, 503, 42), (259, 63, 289, 101), (218, 127, 262, 181), (484, 172, 528, 231)]","[(475, 5, 503, 42), (259, 63, 289, 101), (218, 127, 262, 181)]"
62,4,3,"[(475, 5, 503, 42), (260, 62, 290, 100), (215, 126, 262, 183), (482, 172, 527, 232)]","[(475, 5, 503, 42), (260, 62, 290, 100), (215, 126, 262, 183)]"
63,4,3,"[(476, 7, 503, 43), (260, 63, 291, 101), (482, 171, 527, 231), (211, 126, 261, 187)]","[(476, 7, 503, 43), (260, 63, 291, 101), (482, 171, 527, 231)]"
64,3,2,"[(475, 6, 503, 43), (480, 171, 525, 230), (260, 61, 291, 100)]","[(475, 6, 503, 43), (480, 171, 525, 230)]"
65,4,3,"[(261, 62, 292, 100), (476, 6, 504, 44), (209, 122, 256, 178), (479, 170, 525, 229)]","[(261, 62, 292, 100), (476, 6, 504, 44), (209, 122, 256, 178)]"
66,3,2,"[(261, 61, 294, 100), (476, 7, 504, 45), (208, 122, 255, 176)]","[(261, 61, 294, 100), (476, 7, 504, 45)]"
67,2,1,"[(261, 60, 294, 101), (476, 9, 504, 44)]","[(261, 60, 294, 101)]"
68,4,2,"[(640, 166, 716, 275), (477, 11, 504, 47), (261, 60, 294, 101), (478, 165, 525, 227)]","[(477, 11, 504, 47), (261, 60, 294, 101)]"
69,2,1,"[(261, 60, 295, 101), (477, 12, 505, 47)]","[(261, 60, 295, 101)]"
70,3,1,"[(476, 12, 505, 50), (261, 62, 293, 100), (620, 162, 716, 286)]","[(476, 12, 505, 50)]"
71,3,1,"[(477, 13, 505, 51), (625, 162, 706, 271), (260, 61, 291, 100)]","[(625, 162, 706, 271)]"
72,4,2,"[(612, 158, 704, 279), (478, 16, 506, 51), (261, 62, 293, 102), (49, 200, 136, 312)]","[(478, 16, 506, 51), (261, 62, 293, 102)]"
73,4,2,"[(613, 161, 691, 266), (261, 62, 293, 102), (477, 16, 506, 52), (204, 116, 250, 170)]","[(261, 62, 293, 102), (477, 16, 506, 52)]"
74,4,2,"[(605, 159, 686, 263), (477, 16, 506, 53), (260, 62, 292, 101), (204, 117, 250, 170)]","[(477, 16, 506, 53), (260, 62, 292, 101)]"
75,4,2,"[(603, 157, 680, 264), (259, 62, 291, 102), (478, 17, 506, 54), (202, 116, 249, 172)]","[(259, 62, 291, 102), (478, 17, 506, 54)]"
76,4,2,"[(597, 156, 677, 264), (259, 64, 292, 104), (479, 18, 507, 54), (29, 208, 113, 316)]","[(259, 64, 292, 104), (479, 18, 507, 54)]"
77,4,2,"[(590, 152, 670, 263), (479, 18, 508, 56), (260, 65, 293, 104), (476, 164, 520, 223)]","[(479, 18, 508, 56), (260, 65, 293, 104)]"
78,4,3,"[(582, 153, 665, 263), (258, 64, 292, 105), (481, 20, 509, 56), (475, 165, 521, 225)]","[(258, 64, 292, 105), (481, 20, 509, 56), (475, 165, 521, 225)]"
79,4,3,"[(569, 147, 662, 273), (481, 20, 509, 55), (258, 65, 291, 105), (203, 122, 250, 178)]","[(481, 20, 509, 55), (258, 65, 291, 105), (203, 122, 250, 178)]"
80,4,2,"[(569, 157, 650, 264), (481, 19, 510, 56), (258, 66, 291, 106), (474, 170, 519, 230)]","[(481, 19, 510, 56), (258, 66, 291, 106)]"
81,5,3,"[(258, 67, 291, 107), (482, 19, 511, 57), (560, 156, 641, 269), (203, 122, 249, 179), (474, 171, 519, 232)]","[(258, 67, 291, 107), (560, 156, 641, 269), (203, 122, 249, 179)]"
82,3,1,"[(483, 19, 510, 56), (258, 68, 290, 108), (549, 159, 634, 271)]","[(483, 19, 510, 56)]"
83,4,2,"[(548, 164, 629, 276), (257, 68, 290, 109), (482, 17, 510, 54), (473, 179, 520, 240)]","[(257, 68, 290, 109), (482, 17, 510, 54)]"
84,4,2,"[(543, 170, 621, 278), (256, 68, 289, 109), (482, 17, 511, 55), (472, 180, 517, 239)]","[(256, 68, 289, 109), (482, 17, 511, 55)]"
85,4,2,"[(526, 168, 613, 283), (256, 69, 289, 110), (482, 16, 512, 54), (473, 184, 519, 246)]","[(256, 69, 289, 110), (482, 16, 512, 54)]"
86,4,2,"[(256, 71, 288, 111), (521, 174, 608, 288), (483, 15, 512, 53), (208, 136, 253, 190)]","[(256, 71, 288, 111), (483, 15, 512, 53)]"
87,3,2,"[(255, 73, 289, 113), (483, 15, 512, 53), (209, 137, 254, 190)]","[(255, 73, 289, 113), (483, 15, 512, 53)]"
88,4,2,"[(254, 73, 287, 113), (483, 15, 512, 53), (507, 184, 596, 305), (210, 137, 256, 193)]","[(254, 73, 287, 113), (507, 184, 596, 305)]"
89,3,1,"[(484, 14, 513, 52), (502, 192, 587, 308), (254, 74, 287, 114)]","[(502, 192, 587, 308)]"
90,3,1,"[(484, 14, 513, 52), (253, 74, 286, 114), (489, 193, 581, 311)]","[(484, 14, 513, 52)]"
91,4,2,"[(489, 202, 574, 316), (484, 14, 513, 52), (251, 72, 284, 114), (214, 137, 268, 201)]","[(484, 14, 513, 52), (251, 72, 284, 114)]"
92,4,2,"[(485, 201, 572, 323), (484, 14, 513, 52), (250, 73, 284, 114), (216, 135, 262, 190)]","[(484, 14, 513, 52), (250, 73, 284, 114)]"
93,3,1,"[(485, 15, 513, 53), (477, 202, 566, 325), (251, 73, 283, 113)]","[(477, 202, 566, 325)]"
94,2,0,"[(484, 15, 513, 53), (469, 203, 560, 326)]",[]
95,2,0,"[(469, 209, 555, 330), (485, 16, 513, 54)]",[]
96,3,1,"[(485, 18, 513, 56), (459, 207, 547, 328), (221, 129, 267, 186)]","[(459, 207, 547, 328)]"
97,2,0,"[(485, 19, 514, 58), (455, 216, 540, 329)]",[]
98,3,1,"[(484, 19, 514, 59), (449, 213, 536, 333), (222, 129, 267, 182)]","[(449, 213, 536, 333)]"
99,2,1,"[(438, 210, 528, 331), (485, 20, 514, 60)]","[(485, 20, 514, 60)]"
100,3,2,"[(432, 213, 522, 335), (484, 21, 514, 60), (224, 127, 266, 179)]","[(484, 21, 514, 60), (224, 127, 266, 179)]"
101,2,1,"[(424, 206, 514, 331), (484, 22, 513, 61)]","[(484, 22, 513, 61)]"
102,2,1,"[(417, 209, 503, 327), (485, 24, 514, 63)]","[(485, 24, 514, 63)]"
103,2,1,"[(485, 26, 514, 64), (405, 209, 492, 322)]","[(485, 26, 514, 64)]"
104,2,1,"[(484, 26, 514, 65), (395, 201, 487, 325)]","[(484, 26, 514, 65)]"
105,2,1,"[(484, 27, 514, 66), (387, 197, 477, 319)]","[(484, 27, 514, 66)]"
106,1,0,"[(484, 27, 514, 67)]",[]
107,1,0,"[(484, 27, 513, 66)]",[]
108,1,0,"[(484, 27, 513, 66)]",[]
109,1,0,"[(483, 28, 512, 66)]",[]
110,1,0,"[(483, 27, 512, 63)]",[]
111,3,2,"[(327, 200, 415, 313), (483, 26, 512, 66), (222, 125, 266, 180)]","[(483, 26, 512, 66), (222, 125, 266, 180)]"
112,1,0,"[(482, 25, 511, 63)]",[]
113,1,0,"[(483, 26, 513, 63)]",[]
114,1,0,"[(482, 25, 512, 65)]",[]
115,1,0,"[(482, 24, 512, 65)]",[]
116,2,1,"[(276, 199, 376, 344), (482, 23, 512, 64)]","[(482, 23, 512, 64)]"
117,2,0,"[(482, 24, 512, 63), (269, 207, 364, 346)]",[]
118,2,1,"[(483, 23, 513, 64), (257, 215, 351, 351)]","[(483, 23, 513, 64)]"
119,2,1,"[(246, 220, 343, 359), (483, 24, 513, 63)]","[(483, 24, 513, 63)]"
120,2,1,"[(235, 223, 331, 363), (483, 22, 513, 61)]","[(483, 22, 513, 61)]"
121,2,1,"[(221, 226, 318, 367), (483, 23, 512, 61)]","[(483, 23, 512, 61)]"
122,1,0,"[(483, 23, 513, 61)]",[]
123,3,2,"[(198, 234, 295, 375), (483, 22, 513, 61), (250, 82, 284, 123)]","[(483, 22, 513, 61), (250, 82, 284, 123)]"
124,3,2,"[(189, 246, 278, 371), (484, 24, 513, 63), (251, 83, 284, 124)]","[(484, 24, 513, 63), (251, 83, 284, 124)]"
125,3,2,"[(484, 25, 514, 64), (171, 241, 269, 378), (251, 82, 285, 125)]","[(484, 25, 514, 64), (251, 82, 285, 125)]"
126,3,2,"[(484, 24, 514, 65), (161, 241, 253, 373), (251, 83, 286, 125)]","[(484, 24, 514, 65), (251, 83, 286, 125)]"
127,4,3,"[(149, 251, 238, 372), (484, 26, 514, 66), (205, 147, 245, 194), (253, 84, 287, 125)]","[(484, 26, 514, 66), (205, 147, 245, 194), (253, 84, 287, 125)]"
128,3,2,"[(128, 243, 228, 382), (484, 27, 514, 65), (254, 84, 290, 125)]","[(484, 27, 514, 65), (254, 84, 290, 125)]"
129,3,2,"[(115, 243, 215, 380), (483, 25, 515, 70), (255, 83, 290, 124)]","[(483, 25, 515, 70), (255, 83, 290, 124)]"
130,4,2,"[(105, 241, 202, 377), (485, 29, 514, 68), (414, 186, 465, 254), (255, 83, 291, 124)]","[(485, 29, 514, 68), (255, 83, 291, 124)]"
131,3,2,"[(94, 240, 192, 380), (485, 31, 515, 69), (257, 82, 291, 124)]","[(485, 31, 515, 69), (257, 82, 291, 124)]"
132,3,2,"[(485, 33, 515, 71), (73, 236, 180, 383), (257, 84, 291, 123)]","[(485, 33, 515, 71), (257, 84, 291, 123)]"
133,3,2,"[(486, 33, 515, 72), (66, 235, 170, 382), (258, 83, 292, 123)]","[(486, 33, 515, 72), (258, 83, 292, 123)]"
134,3,2,"[(486, 34, 514, 73), (57, 233, 162, 380), (258, 82, 292, 123)]","[(486, 34, 514, 73), (258, 82, 292, 123)]"
135,2,2,"[(258, 83, 293, 123), (486, 35, 515, 74)]","[(258, 83, 293, 123), (486, 35, 515, 74)]"
136,3,2,"[(26, 233, 132, 374), (259, 83, 295, 125), (486, 35, 516, 74)]","[(259, 83, 295, 125), (486, 35, 516, 74)]"
137,3,2,"[(12, 233, 120, 374), (486, 36, 517, 78), (259, 83, 295, 125)]","[(12, 233, 120, 374), (486, 36, 517, 78)]"
138,2,2,"[(488, 38, 517, 77), (258, 83, 295, 125)]","[(488, 38, 517, 77), (258, 83, 295, 125)]"
139,3,2,"[(488, 38, 517, 77), (258, 83, 293, 125), (0, 222, 104, 371)]","[(488, 38, 517, 77), (258, 83, 293, 125)]"
140,3,2,"[(488, 38, 517, 76), (0, 225, 89, 373), (258, 84, 292, 125)]","[(488, 38, 517, 76), (0, 225, 89, 373)]"
141,2,2,"[(488, 36, 519, 78), (257, 84, 292, 124)]","[(488, 36, 519, 78), (257, 84, 292, 124)]"
142,2,2,"[(489, 37, 518, 75), (256, 84, 289, 125)]","[(489, 37, 518, 75), (256, 84, 289, 125)]"
143,2,2,"[(489, 37, 519, 75), (256, 85, 289, 125)]","[(489, 37, 519, 75), (256, 85, 289, 125)]"
144,3,3,"[(489, 36, 519, 75), (255, 85, 289, 126), (402, 191, 453, 253)]","[(489, 36, 519, 75), (255, 85, 289, 126), (402, 191, 453, 253)]"
145,2,2,"[(255, 85, 288, 126), (489, 35, 520, 72)]","[(255, 85, 288, 126), (489, 35, 520, 72)]"
146,2,2,"[(255, 86, 289, 128), (489, 34, 519, 73)]","[(255, 86, 289, 128), (489, 34, 519, 73)]"
147,2,2,"[(491, 36, 521, 72), (253, 86, 286, 127)]","[(491, 36, 521, 72), (253, 86, 286, 127)]"
148,2,2,"[(490, 35, 520, 72), (252, 86, 285, 127)]","[(490, 35, 520, 72), (252, 86, 285, 127)]"
149,3,3,"[(251, 87, 285, 128), (489, 33, 520, 72), (400, 201, 451, 265)]","[(251, 87, 285, 128), (489, 33, 520, 72), (400, 201, 451, 265)]"
150,3,3,"[(489, 32, 520, 72), (401, 203, 452, 266), (250, 89, 284, 130)]","[(489, 32, 520, 72), (401, 203, 452, 266), (250, 89, 284, 130)]"
151,3,3,"[(491, 36, 522, 75), (249, 89, 284, 131), (400, 202, 453, 269)]","[(491, 36, 522, 75), (249, 89, 284, 131), (400, 202, 453, 269)]"
152,3,3,"[(248, 90, 282, 131), (489, 32, 520, 72), (400, 202, 452, 268)]","[(248, 90, 282, 131), (489, 32, 520, 72), (400, 202, 452, 268)]"
153,3,3,"[(490, 33, 520, 73), (248, 91, 282, 133), (401, 202, 452, 268)]","[(490, 33, 520, 73), (248, 91, 282, 133), (401, 202, 452, 268)]"
154,3,3,"[(246, 92, 280, 133), (401, 198, 455, 268), (489, 33, 519, 73)]","[(246, 92, 280, 133), (401, 198, 455, 268), (489, 33, 519, 73)]"
155,2,2,"[(489, 34, 519, 73), (402, 200, 452, 264)]","[(489, 34, 519, 73), (402, 200, 452, 264)]"
156,1,0,"[(489, 36, 520, 76)]",[]
157,1,0,"[(490, 38, 520, 77)]",[]
158,1,0,"[(489, 37, 519, 76)]",[]
159,1,0,"[(490, 40, 520, 78)]",[]
160,1,0,"[(489, 41, 520, 79)]",[]
161,1,0,"[(490, 42, 520, 80)]",[]
162,1,0,"[(490, 44, 519, 82)]",[]
163,1,0,"[(489, 46, 519, 84)]",[]
164,1,0,"[(489, 47, 519, 84)]",[]
165,1,0,"[(489, 46, 519, 85)]",[]
166,1,0,"[(489, 48, 520, 86)]",[]
167,1,0,"[(488, 46, 518, 86)]",[]
168,1,0,"[(487, 47, 518, 87)]",[]
169,1,0,"[(487, 47, 518, 86)]",[]
170,1,0,"[(487, 46, 517, 85)]",[]
171,1,0,"[(486, 46, 517, 85)]",[]
172,1,0,"[(486, 45, 517, 85)]",[]
173,1,0,"[(486, 46, 517, 85)]",[]
174,1,0,"[(486, 45, 517, 85)]",[]
175,1,0,"[(488, 46, 518, 84)]",[]
176,1,0,"[(486, 42, 517, 84)]",[]
177,1,0,"[(486, 42, 517, 82)]",[]
178,2,2,"[(488, 44, 519, 82), (369, 203, 421, 268)]","[(488, 44, 519, 82), (369, 203, 421, 268)]"
179,1,0,"[(488, 42, 519, 82)]",[]
180,1,0,"[(488, 43, 519, 82)]",[]
181,1,0,"[(488, 43, 520, 84)]",[]
182,1,0,"[(489, 44, 520, 84)]",[]
183,1,0,"[(489, 44, 520, 84)]",[]
184,1,0,"[(489, 43, 520, 84)]",[]
185,1,0,"[(489, 44, 521, 84)]",[]
186,1,0,"[(490, 44, 522, 85)]",[]
187,1,0,"[(490, 46, 521, 87)]",[]
188,1,0,"[(490, 46, 521, 87)]",[]
189,1,0,"[(490, 48, 522, 89)]",[]
190,2,2,"[(490, 49, 522, 90), (393, 107, 431, 152)]","[(490, 49, 522, 90), (393, 107, 431, 152)]"
191,3,3,"[(491, 52, 523, 93), (216, 100, 250, 139), (393, 107, 431, 153)]","[(491, 52, 523, 93), (216, 100, 250, 139), (393, 107, 431, 153)]"
192,3,3,"[(492, 54, 522, 94), (217, 101, 251, 141), (393, 108, 430, 154)]","[(492, 54, 522, 94), (217, 101, 251, 141), (393, 108, 430, 154)]"
193,3,3,"[(215, 100, 249, 141), (492, 54, 523, 94), (392, 108, 430, 154)]","[(215, 100, 249, 141), (492, 54, 523, 94), (392, 108, 430, 154)]"
194,3,3,"[(493, 56, 523, 96), (217, 101, 249, 140), (392, 109, 429, 156)]","[(493, 56, 523, 96), (217, 101, 249, 140), (392, 109, 429, 156)]"
195,3,3,"[(493, 57, 524, 97), (392, 110, 430, 157), (217, 101, 250, 140)]","[(493, 57, 524, 97), (392, 110, 430, 157), (217, 101, 250, 140)]"
196,3,3,"[(217, 102, 251, 142), (494, 56, 525, 98), (392, 112, 429, 158)]","[(217, 102, 251, 142), (494, 56, 525, 98), (392, 112, 429, 158)]"
197,2,2,"[(217, 100, 250, 141), (494, 57, 525, 98)]","[(217, 100, 250, 141), (494, 57, 525, 98)]"
198,3,3,"[(496, 58, 527, 98), (218, 101, 250, 138), (391, 114, 428, 162)]","[(496, 58, 527, 98), (218, 101, 250, 138), (391, 114, 428, 162)]"
199,2,1,"[(496, 59, 527, 98), (218, 99, 252, 140)]","[(496, 59, 527, 98)]"
200,3,3,"[(497, 59, 529, 98), (218, 98, 252, 139), (391, 118, 427, 163)]","[(497, 59, 529, 98), (218, 98, 252, 139), (391, 118, 427, 163)]"
201,3,2,"[(497, 58, 530, 98), (219, 98, 252, 137), (390, 116, 428, 163)]","[(497, 58, 530, 98), (219, 98, 252, 137)]"
202,3,2,"[(218, 96, 254, 138), (497, 56, 530, 99), (694, 0, 713, 22)]","[(218, 96, 254, 138), (497, 56, 530, 99)]"
203,2,2,"[(219, 96, 255, 139), (497, 56, 530, 97)]","[(219, 96, 255, 139), (497, 56, 530, 97)]"
204,2,2,"[(220, 95, 254, 137), (498, 55, 530, 97)]","[(220, 95, 254, 137), (498, 55, 530, 97)]"
205,2,2,"[(499, 56, 531, 97), (220, 95, 253, 135)]","[(499, 56, 531, 97), (220, 95, 253, 135)]"
206,2,2,"[(500, 55, 531, 96), (220, 94, 252, 135)]","[(500, 55, 531, 96), (220, 94, 252, 135)]"
207,2,2,"[(500, 55, 532, 96), (219, 93, 252, 134)]","[(500, 55, 532, 96), (219, 93, 252, 134)]"
208,2,2,"[(500, 55, 532, 95), (219, 93, 251, 134)]","[(500, 55, 532, 95), (219, 93, 251, 134)]"
209,2,2,"[(501, 55, 532, 95), (219, 92, 252, 134)]","[(501, 55, 532, 95), (219, 92, 252, 134)]"
210,2,2,"[(502, 54, 532, 95), (218, 93, 252, 134)]","[(502, 54, 532, 95), (218, 93, 252, 134)]"
211,3,2,"[(502, 54, 533, 95), (218, 93, 251, 134), (386, 110, 424, 157)]","[(502, 54, 533, 95), (218, 93, 251, 134)]"
212,2,2,"[(501, 54, 533, 95), (217, 92, 250, 133)]","[(501, 54, 533, 95), (217, 92, 250, 133)]"
213,1,0,"[(501, 53, 533, 95)]",[]
214,2,2,"[(215, 93, 250, 135), (502, 55, 534, 96)]","[(215, 93, 250, 135), (502, 55, 534, 96)]"
215,2,2,"[(501, 54, 533, 96), (215, 93, 248, 133)]","[(501, 54, 533, 96), (215, 93, 248, 133)]"
216,2,2,"[(214, 94, 247, 133), (502, 56, 533, 96)]","[(214, 94, 247, 133), (502, 56, 533, 96)]"
217,2,2,"[(214, 94, 248, 136), (502, 56, 534, 99)]","[(214, 94, 248, 136), (502, 56, 534, 99)]"
218,3,3,"[(212, 94, 247, 136), (503, 59, 535, 101), (380, 112, 417, 158)]","[(212, 94, 247, 136), (503, 59, 535, 101), (380, 112, 417, 158)]"
219,3,3,"[(504, 61, 535, 102), (212, 94, 246, 137), (232, 246, 283, 314)]","[(504, 61, 535, 102), (212, 94, 246, 137), (232, 246, 283, 314)]"
220,2,2,"[(212, 95, 246, 137), (504, 62, 536, 105)]","[(212, 95, 246, 137), (504, 62, 536, 105)]"
